date_time,IEF,QQQ,SHY,SPY,TLT
2011-07-26,81.99693,53.88511,77.75137,109.5663,75.07253
2011-07-27,81.86231,52.49347,77.7053,107.3229,75.08038
2011-07-28,82.02218,52.58384,77.75137,107.0106,75.36292
2011-07-29,83.01507,52.41214,77.83429,106.2793,76.85417
2011-08-01,83.31718,52.16815,77.80746,105.8273,77.63
2011-08-02,84.08474,50.84882,77.90888,103.1237,79.96095
2011-08-03,84.15221,51.33679,77.89966,103.6825,80.11845
2011-08-04,85.26558,48.95113,77.97342,98.82583,82.96913
2011-08-05,84.27873,48.64389,77.95498,98.67791,80.57519
2011-08-08,85.61984,45.71604,77.98264,92.25169,83.11875
2011-08-09,86.11748,47.92096,78.06561,96.54131,83.37075
2011-08-10,87.25615,45.96003,78.12094,92.27634,85.85131
2011-08-11,85.97409,47.98422,78.1025,96.41805,81.52016
2011-08-12,86.57295,48.40894,78.11172,97.06725,83.1345
2011-08-15,86.25243,49.12283,78.08406,99.12167,82.29189
2011-08-16,86.64886,48.70715,78.08406,98.27524,83.65424
2011-08-17,87.25615,48.41798,78.1025,98.34098,85.11896
2011-08-18,87.71162,46.04136,78.09328,94.10066,86.86716
2011-08-19,87.80441,45.20999,78.09328,92.56395,87.56802
2011-08-22,87.64415,45.37265,78.08406,92.63792,87.34753
2011-08-23,87.28989,47.24322,78.04718,95.68668,86.14268
2011-08-24,86.35365,47.61372,78.04718,97.03437,83.69361
2011-08-25,86.88503,46.83657,78.09328,95.55519,84.59922
2011-08-26,87.16337,48.01133,78.1025,96.94398,85.43395
2011-08-29,86.58982,49.34874,78.08406,99.72977,84.25272
2011-08-30,87.18868,49.67406,78.1025,99.99274,85.60719
2011-08-31,86.87659,49.75539,78.1025,100.4365,84.28423
2011-09-01,87.56902,49.30356,78.1251,99.38463,86.07121
2011-09-02,88.37209,48.14688,78.0882,96.84536,88.86732
2011-09-06,88.49044,48.15591,78.09742,96.13864,89.79146
2011-09-07,88.01705,49.37585,78.07896,98.85048,88.07746
2011-09-08,88.44817,49.14994,78.10665,97.82327,88.86732
2011-09-09,88.8793,48.05651,78.13433,95.25935,89.81515
2011-09-12,88.60879,48.671,78.07896,95.87568,89.90993
2011-09-13,88.34673,49.32163,78.0882,96.75497,88.63036
2011-09-14,88.39745,50.02649,78.0882,98.09445,89.38073
2011-09-15,87.73809,50.76749,78.09742,99.78729,88.01427
2011-09-16,87.90716,51.2331,78.11588,100.3778,88.65405
2011-09-19,88.62569,51.25121,78.15278,99.37833,90.34435
2011-09-20,88.74405,51.02487,78.11588,99.26269,90.7235
2011-09-21,89.12445,50.13764,78.03284,96.33858,93.72497
2011-09-22,89.95289,48.50803,78.04206,93.22449,97.24775
2011-09-23,89.20898,49.02407,78.05129,93.78619,95.43896
2011-09-26,88.83703,49.59444,78.02361,96.01643,93.90663
2011-09-27,88.24529,50.11048,77.99593,97.09026,92.46909
2011-09-28,88.2622,49.3681,77.96826,95.11607,92.43749
2011-09-29,88.2622,48.77963,77.98671,95.85949,93.07728
2011-09-30,88.82012,47.52121,78.02361,93.46404,95.41527
2011-10-03,89.64295,46.29901,78.04097,90.80425,98.04102
2011-10-04,89.18555,47.24961,77.99481,92.79496,96.79778
2011-10-05,88.81284,48.46276,77.99481,94.51308,96.10094
2011-10-06,88.1945,49.27757,77.97635,96.22294,94.32716
2011-10-07,87.7371,48.95165,77.94866,95.57864,93.63032
2011-10-10,86.81381,50.64463,77.88404,98.77534,92.3079
2011-10-11,87.10181,50.98866,77.92097,98.87446,91.99908
2011-10-12,86.80534,51.24215,77.92097,99.74178,90.66082
2011-10-13,87.15263,51.71293,77.93942,99.54353,91.56355
2011-10-14,86.72063,52.67259,77.97635,101.2451,90.23321
2011-10-17,87.28816,51.85778,77.98559,99.31225,91.79319
2011-10-18,87.19498,52.50058,77.98559,101.2534,91.22305
2011-10-19,87.33051,51.4866,78.01328,100.0557,91.19138
2011-10-20,87.15263,51.2331,78.02251,100.4935,90.54204
2011-10-21,86.99169,51.87589,77.99481,102.4016,89.58388
2011-10-24,86.94934,52.95324,77.99481,103.6571,89.73434
2011-10-25,87.69474,51.91211,78.04097,101.6416,92.01491
2011-10-26,87.05099,51.84873,77.99481,102.6741,90.40742
2011-10-27,86.00065,53.27916,77.93942,106.2508,87.3429
2011-10-28,86.51735,53.36065,77.97635,106.226,88.26147
2011-10-31,87.6778,52.46436,78.0502,103.6654,91.76151
2011-11-01,88.72967,51.0973,78.05768,100.7743,94.83358
2011-11-02,88.51748,51.53186,78.07615,102.4181,93.65064
2011-11-03,88.10159,52.60016,78.08539,104.2849,92.36449
2011-11-04,88.3647,52.32856,78.08539,103.6488,92.47565
2011-11-07,88.46656,52.69975,78.06691,104.2931,93.06315
2011-11-08,88.06763,53.30633,78.05768,105.6313,91.87227
2011-11-09,88.8485,51.43228,78.07615,101.7325,93.77767
2011-11-10,88.41563,51.40511,78.08539,102.6907,92.38038
2011-11-11,88.00822,52.37383,78.04844,104.6236,91.8167
2011-11-14,88.55991,52.0479,78.08539,103.6323,93.29338
2011-11-15,88.44109,52.62732,78.07615,104.1445,93.16635
2011-11-16,88.76363,51.75819,78.05768,102.4924,94.01585
2011-11-17,88.94186,50.54504,78.06691,100.8652,94.77007
2011-11-18,88.61085,50.15575,78.03921,100.7578,94.74625
2011-11-21,88.85699,49.19609,78.04844,98.84142,95.30994
2011-11-22,89.12859,49.35905,78.05768,98.45319,96.37379
2011-11-23,89.43414,48.24548,78.06691,96.28075,97.31855
2011-11-25,88.86547,47.87429,78.06691,96.09903,95.90538
2011-11-28,88.87396,49.54012,78.07615,98.88272,95.85773
2011-11-29,88.70421,49.2323,78.08539,99.16357,95.07176
2011-11-30,88.18646,51.05203,78.08539,103.2441,93.58713
2011-12-01,88.1612,51.40511,78.08983,103.2276,93.11741
2011-12-02,88.55239,51.26026,78.07135,103.1367,94.42265
2011-12-05,88.50137,51.82157,78.08058,104.2601,94.23164
2011-12-06,88.27176,51.67672,78.08058,104.2931,93.3323
2011-12-07,88.67145,51.67672,78.10831,104.6814,93.66656
2011-12-08,89.12216,50.80759,78.11755,102.385,94.8365
2011-12-09,88.50987,51.62239,78.11755,104.1197,92.8866
2011-12-12,88.81602,51.04298,78.11755,102.5998,93.92125
2011-12-13,89.22421,50.48167,78.11755,101.6416,94.79671
2011-12-14,89.59839,49.69402,78.09907,100.5595,96.58743
2011-12-15,89.52185,49.55823,78.08983,100.9313,96.22929
2011-12-16,89.95555,49.81292,78.12679,101.0726,97.35147
2011-12-19,90.2617,49.3226,78.11755,99.99201,98.58508
2011-12-20,89.44531,50.78448,78.09907,103.0178,96.12582
2011-12-21,89.15617,50.05808,78.07135,103.2173,94.78875
2011-12-22,89.26673,50.48484,78.0621,104.1317,95.18668
2011-12-23,88.90105,50.92068,78.08058,105.0627,94.12817
2011-12-27,88.95158,51.11062,78.05156,105.1458,94.57522
2011-12-28,89.51386,50.5199,78.07005,103.7659,96.32381
2011-12-29,89.62461,50.88342,78.07929,104.8382,96.49947
2011-12-30,89.93983,50.73801,78.12552,104.3229,96.81085
2012-01-03,89.36903,51.71042,78.07929,105.9854,95.3577
2012-01-04,89.08788,51.92853,78.08854,106.1516,94.22391
2012-01-05,89.10492,52.35567,78.09779,106.4342,94.05624
2012-01-06,89.45422,52.53743,78.08854,106.1599,94.79879
2012-01-09,89.47126,52.36475,78.10703,106.4176,94.63111
2012-01-10,89.29235,52.74645,78.11627,107.3403,94.47143
2012-01-11,89.81204,52.8555,78.14401,107.3985,95.70103
2012-01-12,89.62461,53.06453,78.13477,107.6562,95.56529
2012-01-13,90.02502,52.87368,78.15326,107.0993,96.51543
2012-01-17,90.11021,53.35534,78.16251,107.5149,96.96256
2012-01-18,89.82908,54.0642,78.15326,108.7036,95.78885
2012-01-19,89.29235,54.40046,78.15326,109.2772,94.47143
2012-01-20,88.98565,54.31866,78.13477,109.3437,93.40152
2012-01-23,88.7897,54.33684,78.14401,109.4018,92.81067
2012-01-24,88.89194,54.23687,78.14401,109.2772,92.97834
2012-01-25,89.31791,54.91847,78.19024,110.1915,92.75478
2012-01-26,89.79501,54.72762,78.19949,109.6263,93.98438
2012-01-27,90.06763,54.8912,78.21798,109.5764,94.2798
2012-01-30,90.37433,54.93665,78.19024,109.2023,95.38963
2012-01-31,90.7151,55.00935,78.19024,109.1608,96.49148
2012-02-01,90.4,55.45466,78.1637,110.1167,95.38603
2012-02-02,90.52802,55.62733,78.17294,110.2913,95.34602
2012-02-03,89.8111,56.39071,78.17294,111.8374,93.29711
2012-02-06,90.05861,56.34528,78.15445,111.7626,94.22552
2012-02-07,89.47824,56.46342,78.13596,112.0452,93.05701
2012-02-08,89.52092,56.76332,78.13596,112.3778,93.12904
2012-02-09,89.31609,57.17228,78.09895,112.5191,92.43273
2012-02-10,89.81963,56.77241,78.11745,111.6878,93.63326
2012-02-13,89.7599,57.29951,78.07121,112.5191,93.75331
2012-02-14,89.94765,57.44492,78.08971,112.3778,94.24953
2012-02-15,90.01594,57.04505,78.09895,111.8541,94.08146
2012-02-16,89.60627,57.82661,78.07121,113.0926,93.32912
2012-02-17,89.51238,57.64485,78.0527,113.3919,93.30511
2012-02-21,89.18806,57.80843,78.03421,113.4418,92.27266
2012-02-22,89.53799,57.54488,78.07121,113.076,93.44918
2012-02-23,89.66601,57.92658,78.06196,113.5748,93.43317
2012-02-24,89.73429,58.12651,78.04346,113.8241,94.04144
2012-02-27,90.033,58.20831,78.06196,114.0153,94.87381
2012-02-28,90.07568,58.79902,78.08045,114.3478,94.56167
2012-02-29,89.71722,58.53547,78.08045,113.899,93.98542
2012-03-01,89.42622,58.99895,78.06676,114.4891,93.10046
2012-03-02,89.78526,58.95352,78.08526,114.14,93.97483
2012-03-05,89.60574,58.34462,78.08526,113.6745,93.22881
2012-03-06,89.98188,57.77208,78.08526,112.012,94.35987
2012-03-07,89.81091,58.21739,78.06676,112.7934,93.78231
2012-03-08,89.54591,58.84446,78.03899,113.9156,92.84376
2012-03-09,89.47752,59.08983,78.03899,114.3562,93.02826
2012-03-12,89.45187,59.1171,78.04825,114.3645,93.01221
2012-03-13,88.81073,60.21674,78.00199,116.426,91.37579
2012-03-14,87.79345,60.42576,77.89095,116.3013,89.07354
2012-03-15,87.76781,60.59843,77.93722,116.9746,89.20991
2012-03-16,87.74216,60.55546,77.98348,117.1365,89.38638
2012-03-19,87.20361,60.98332,77.92796,117.5957,88.31949
2012-03-20,87.24635,61.09256,77.90945,117.2534,88.67245
2012-03-21,87.69087,61.10167,77.95572,117.0614,89.67517
2012-03-22,87.802,60.97422,77.96497,116.2181,89.96395
2012-03-23,88.12685,60.93781,77.97423,116.5938,90.81425
2012-03-26,88.02427,62.0029,77.99274,118.2302,90.34899
2012-03-27,88.51154,62.09393,78.02049,117.8629,90.99876
2012-03-28,88.35766,61.84814,78.00199,117.2784,90.87041
2012-03-29,88.72525,61.61145,78.02975,117.078,91.55225
2012-03-30,88.28927,61.49311,78.02049,117.5623,90.00406
2012-04-02,88.50104,62.13034,78.03928,118.4222,90.5027
2012-04-03,87.85023,62.11214,77.98375,117.938,88.93441
2012-04-04,88.29552,61.26553,78.00226,116.7691,90.15687
2012-04-05,88.68943,61.64787,78.03003,116.7107,90.80832
2012-04-09,89.59713,61.18359,78.08556,115.3999,92.93155
2012-04-10,90.01673,60.20043,78.12259,113.4629,93.98512
2012-04-11,89.66563,60.49174,78.11333,114.3813,92.85917
2012-04-12,89.48581,61.18359,78.12259,115.8758,92.47313
2012-04-13,90.02529,60.25506,78.13185,114.4982,93.96903
2012-04-16,89.9996,59.58141,78.13185,114.4231,93.83231
2012-04-17,89.9054,60.79215,78.13185,116.1179,93.77602
2012-04-18,90.08524,60.63739,78.15036,115.7255,94.04946
2012-04-19,90.188,59.95464,78.15962,114.9825,94.13793
2012-04-20,90.19656,59.79078,78.15962,115.1745,94.15401
2012-04-23,90.37639,59.24458,78.17813,114.206,94.83763
2012-04-24,90.14518,58.92597,78.15036,114.6401,94.1701
2012-04-25,90.03386,60.49174,78.16887,116.2098,93.68755
2012-04-26,90.33356,60.84677,78.17813,117.0196,94.25053
2012-04-27,90.42776,61.2109,78.15962,117.2116,94.33096
2012-04-30,90.50484,60.77395,78.17813,116.7775,94.35508
2012-05-01,90.34042,60.87408,78.17599,117.5039,93.86612
2012-05-02,90.51196,61.04704,78.18526,117.1615,94.52721
2012-05-03,90.50337,60.40071,78.17599,116.2598,94.50302
2012-05-04,90.86361,58.89865,78.20377,114.3813,95.24472
2012-05-07,90.83788,58.95328,78.20377,114.4648,95.26085
2012-05-08,91.04372,58.73479,78.21304,114.0056,95.76876
2012-05-09,91.12091,58.55273,78.20377,113.3294,95.83325
2012-05-10,90.99226,58.43439,78.19451,113.5631,95.55108
2012-05-11,91.29245,58.42528,78.20377,113.2208,96.34116
2012-05-14,91.69557,57.87908,78.19451,111.9685,97.68752
2012-05-15,91.7213,57.68791,78.18526,111.3256,98.08256
2012-05-16,91.78991,57.29647,78.17599,110.8998,98.36473
2012-05-17,92.13299,56.08572,78.13895,109.255,100.1061
2012-05-18,92.07294,55.35746,78.14822,108.32,100.1303
2012-05-21,91.83279,56.90502,78.15748,110.1818,99.9207
2012-05-22,91.63552,56.8413,78.1297,110.3738,98.80814
2012-05-23,91.87568,56.95054,78.16673,110.4323,99.49342
2012-05-24,91.67841,56.5773,78.13895,110.6493,99.11449
2012-05-25,91.94429,56.50447,78.17599,110.2903,99.48535
2012-05-29,91.8671,57.22364,78.15748,111.6262,99.17899
2012-05-30,92.74194,56.74117,78.19451,110.0064,101.6943
2012-05-31,93.10218,56.49537,78.2223,109.7643,102.8714
2012-06-01,93.90168,54.99332,78.22961,107.0008,105.3133
2012-06-04,93.36049,55.41207,78.22034,106.9507,104.4812
2012-06-05,93.05123,55.63966,78.23887,107.7606,103.0836
2012-06-06,92.44131,56.91413,78.21108,110.1818,101.0236
2012-06-07,92.66467,56.68654,78.20182,110.2486,101.1771
2012-06-08,92.73339,57.23274,78.20182,111.1252,101.1528
2012-06-11,92.98251,56.26779,78.20182,109.7226,101.6133
2012-06-12,92.48427,56.95054,78.16477,110.9749,100.6843
2012-06-13,92.97392,56.5591,78.15551,110.2653,101.6779
2012-06-14,92.7248,56.76847,78.16477,111.4341,101.5487
2012-06-15,93.15432,57.47387,78.19256,112.5741,102.1142
2012-06-18,93.12855,58.01221,78.17403,112.7923,102.6635
2012-06-19,92.81071,58.61441,78.16477,113.8832,101.3225
2012-06-20,92.62171,58.66003,78.13699,113.6986,101.8234
2012-06-21,92.8193,57.20014,78.14625,111.1474,102.3646
2012-06-22,92.41554,57.80235,78.15551,112.0034,100.9993
2012-06-25,92.92238,56.68918,78.15551,110.2074,102.4696
2012-06-26,92.71621,57.04503,78.13699,110.7613,102.0657
2012-06-27,92.84507,57.39175,78.13699,111.76,102.2273
2012-06-28,93.14573,56.75305,78.14625,111.4411,102.4777
2012-06-29,92.71621,58.54142,78.14625,114.2273,101.1447
2012-07-02,93.14645,58.71477,78.17043,114.563,102.1882
2012-07-03,92.91417,59.20749,78.1519,115.3183,101.4028
2012-07-05,93.16367,59.24398,78.1797,114.798,101.921
2012-07-06,93.49058,58.50492,78.2075,113.707,102.8682
2012-07-09,93.74868,58.39542,78.2075,113.5644,103.775
2012-07-10,93.79169,57.82059,78.2075,112.5741,103.9855
2012-07-11,93.70566,57.50124,78.21676,112.5908,104.115
2012-07-12,93.92074,56.96291,78.23529,112.0453,104.8518
2012-07-13,93.84332,57.82972,78.25381,113.9252,104.5765
2012-07-16,94.04979,57.66548,78.28161,113.6567,105.0623
2012-07-17,93.8089,57.96658,78.27235,114.4371,104.2365
2012-07-18,93.90353,58.75127,78.29088,115.2848,104.2931
2012-07-19,93.76588,59.39909,78.3094,115.5869,104.026
2012-07-20,94.13582,58.61441,78.31867,114.5295,105.297
2012-07-23,94.29067,57.90271,78.32794,113.3713,105.888
2012-07-24,94.47134,57.4465,78.3094,112.3978,106.7219
2012-07-25,94.52296,57.06328,78.31867,112.423,106.9972
2012-07-26,94.23045,57.82059,78.31867,114.2777,106.0176
2012-07-27,93.5508,59.18924,78.26308,116.3841,104.0179
2012-07-30,93.85191,59.14362,78.30015,116.3841,104.7951
2012-07-31,94.01537,59.12537,78.31867,115.5701,105.0056
2012-08-01,93.67263,58.95201,78.30561,115.4694,104.4803
2012-08-02,93.89665,58.74215,78.31488,114.6721,105.0725
2012-08-03,93.40554,59.85531,78.28708,116.9464,103.3769
2012-08-06,93.46585,60.31152,78.29635,117.173,103.4174
2012-08-07,92.97474,60.81336,78.25927,117.7605,102.0869
2012-08-08,92.8455,60.78599,78.23147,117.9032,101.5433
2012-08-09,92.77657,60.96847,78.23147,118.0039,101.4703
2012-08-10,93.04366,61.00497,78.25,118.1969,101.9814
2012-08-13,92.98335,61.15096,78.25927,118.1381,101.8111
2012-08-14,92.52671,61.17833,78.24073,118.1549,100.4318
2012-08-15,92.06145,61.33345,78.21293,118.2892,99.02016
2012-08-16,91.83743,62.06339,78.20366,119.162,98.1764
2012-08-17,91.94944,62.33712,78.21293,119.3214,98.65507
2012-08-20,92.00114,62.42836,78.21293,119.3298,98.85789
2012-08-21,92.07868,62.182,78.21293,118.969,99.29601
2012-08-22,92.7938,62.43748,78.25927,119.0193,100.9349
2012-08-23,92.9575,61.92653,78.26853,118.0542,101.3567
2012-08-24,92.91442,62.30974,78.26853,118.7592,101.2594
2012-08-27,93.15568,62.41011,78.25927,118.7843,101.8516
2012-08-28,93.19014,62.41011,78.26853,118.6668,102.095
2012-08-29,93.12982,62.41011,78.26853,118.7592,101.6488
2012-08-30,93.30215,61.78053,78.2778,117.9032,102.1761
2012-08-31,93.90526,62.19113,78.32415,118.4654,103.6203
2012-09-04,93.69025,62.12725,78.31812,118.3563,103.516
2012-09-05,93.65575,62.06339,78.31812,118.2556,103.0281
2012-09-06,93.01728,63.44115,78.28104,120.6558,101.3126
2012-09-07,93.13807,63.34991,78.29958,121.1258,100.8411
2012-09-10,93.18121,62.53785,78.28104,120.4376,101.085
2012-09-11,93.00865,62.43748,78.29958,120.7733,100.4508
2012-09-12,92.55137,62.61996,78.29031,121.1761,99.19873
2012-09-13,92.81884,63.46852,78.31812,123.0224,98.80847
2012-09-14,91.94742,64.03423,78.28104,123.5679,96.18237
2012-09-17,92.13724,64.06161,78.28104,123.1483,97.33688
2012-09-18,92.37019,64.11635,78.29031,123.0476,97.82469
2012-09-19,92.58588,64.23497,78.29031,123.1148,98.467
2012-09-20,92.63766,64.1711,78.27177,123.1232,98.71091
2012-09-21,92.83609,64.18958,78.28104,123.072,98.82474
2012-09-24,93.04316,63.81441,78.29031,122.8864,99.59711
2012-09-25,93.38828,62.91769,78.27177,121.5787,100.5809
2012-09-26,93.77654,62.40526,78.29031,120.9037,101.6622
2012-09-27,93.57809,63.2654,78.29958,122.0343,100.9386
2012-09-28,93.57809,62.74383,78.33666,121.469,100.9955
2012-10-01,93.752,62.65232,78.33833,121.7896,101.3701
2012-10-02,93.69152,62.83533,78.31978,121.9161,101.2316
2012-10-03,93.78655,63.23795,78.31978,122.4139,101.2642
2012-10-04,93.41507,63.45755,78.31978,123.2914,100.0013
2012-10-05,92.99175,63.119,78.28268,123.2998,98.70587
2012-10-08,93.29412,62.54252,78.29196,122.878,99.53691
2012-10-09,93.10406,61.54514,78.29196,121.663,99.35767
2012-10-10,93.32868,61.23402,78.28268,120.8868,100.0583
2012-10-11,93.41507,61.04187,78.27342,120.9543,100.7509
2012-10-12,93.42371,61.01442,78.30124,120.5578,101.0034
2012-10-15,93.44963,61.46278,78.28268,121.5618,100.7753
2012-10-16,93.00904,62.33207,78.28268,122.7936,99.38211
2012-10-17,92.42158,62.29546,78.23633,123.3504,98.46145
2012-10-18,92.25743,61.57259,78.2456,123.0298,97.85854
2012-10-19,92.64619,60.09938,78.2456,120.9796,99.18657
2012-10-22,92.33517,60.41049,78.21777,120.9965,98.55107
2012-10-23,92.77578,59.83402,78.25487,119.3175,99.96058
2012-10-24,92.57708,59.62357,78.2456,118.98,98.97474
2012-10-25,92.24015,59.62357,78.21777,119.3259,98.4696
2012-10-26,92.82761,59.79742,78.23633,119.2585,99.91984
2012-10-31,93.20773,59.4314,78.28268,119.2585,100.5065
2012-11-01,93.022,60.27324,78.28483,120.5071,99.90189
2012-11-02,93.09986,59.63271,78.27555,119.4356,99.82841
2012-11-05,93.32478,60.02618,78.27555,119.6803,100.3918
2012-11-06,92.90089,60.13598,78.24773,120.6168,99.44464
2012-11-07,93.67946,58.71768,78.31265,117.8832,101.2492
2012-11-08,94.0947,57.7935,78.31265,116.4658,102.7516
2012-11-09,94.10335,58.04056,78.31265,116.567,102.8659
2012-11-12,94.1639,58.03141,78.31265,116.6598,103.0374
2012-11-13,94.27637,57.62879,78.32193,116.2548,103.3803
2012-11-14,94.30232,56.95167,78.34048,114.6855,103.4783
2012-11-15,94.25906,56.75951,78.34048,114.4915,103.2741
2012-11-16,94.31962,57.00657,78.34048,115.0568,103.1843
2012-11-19,94.1293,58.36082,78.3312,117.3854,102.6046
2012-11-20,93.74002,58.37912,78.31265,117.436,101.5758
2012-11-21,93.6016,58.49807,78.30338,117.6554,101.5186
2012-11-23,93.5497,59.38566,78.30338,119.2585,101.4206
2012-11-26,93.70541,59.64186,78.29411,119.0053,101.9024
2012-11-27,93.92168,59.44056,78.30338,118.3979,102.3025
2012-11-28,94.04279,59.95297,78.31265,119.3513,102.1555
2012-11-29,94.13795,60.30984,78.31265,119.9081,102.1718
2012-11-30,94.12065,60.20919,78.32193,119.9419,101.8942
2012-12-03,94.08324,60.09023,78.3313,119.3428,101.9881
2012-12-04,94.2478,60.05363,78.3313,119.1741,102.5772
2012-12-05,94.32577,59.38566,78.34985,119.385,102.5281
2012-12-06,94.37773,59.76997,78.34985,119.79,102.749
2012-12-07,94.10922,59.41311,78.34985,120.1612,101.8
2012-12-10,94.19584,59.58697,78.34985,120.2034,102.2499
2012-12-11,94.01394,60.36474,78.34985,121.0218,101.4727
2012-12-12,93.61551,60.23664,78.34058,121.0809,100.2946
2012-12-13,93.43361,59.76082,78.34058,120.3384,100.3682
2012-12-14,93.64149,59.1935,78.35913,119.8997,101.1209
2012-12-17,93.14777,59.98043,78.34058,121.3002,99.60738
2012-12-18,92.78398,60.89546,78.29418,122.6502,98.5929
2012-12-19,92.9139,60.6301,78.31274,121.739,98.92015
2012-12-20,92.97453,60.6301,78.30347,122.4392,98.93652
2012-12-21,93.22572,59.99208,78.31274,121.3277,100.0164
2012-12-24,93.13045,59.87247,78.31274,120.9538,99.83646
2012-12-26,93.32179,59.348,78.31348,120.444,100.1957
2012-12-27,93.51262,59.25599,78.34132,120.2825,100.5319
2012-12-28,93.72946,58.68551,78.34132,118.9825,101.1059
2012-12-31,93.23505,59.92768,78.34132,121.0048,99.35941
2013-01-02,92.80136,61.83233,78.32276,124.1062,98.03112
2013-01-03,92.33298,61.51029,78.32276,123.8258,96.70284
2013-01-04,92.36767,61.30786,78.33205,124.3696,97.08
2013-01-07,92.42839,61.32627,78.33205,124.0297,97.12099
2013-01-08,92.65391,61.20665,78.34132,123.6728,97.76055
2013-01-09,92.70595,61.43668,78.36916,123.9872,97.67036
2013-01-10,92.43707,61.80473,78.35988,124.9729,97.39978
2013-01-11,92.73198,61.88755,78.3506,124.9644,98.26891
2013-01-14,92.69728,61.61151,78.3506,124.8794,97.99832
2013-01-15,92.9228,61.30786,78.35988,124.9644,98.44929
2013-01-16,93.04423,61.5563,78.35988,124.9474,98.65427
2013-01-17,92.61922,61.85074,78.3506,125.7546,97.67036
2013-01-18,92.87943,61.71272,78.3506,126.035,98.42469
2013-01-22,92.95749,61.81393,78.36916,126.7147,98.61327
2013-01-23,93.00086,62.19118,78.36916,126.9186,98.46568
2013-01-24,92.84473,61.33547,78.36916,126.9526,98.12132
2013-01-25,92.2289,61.64831,78.33205,127.6664,96.77663
2013-01-28,92.03807,61.78633,78.3042,127.5134,96.42406
2013-01-29,91.89928,61.79554,78.31348,128.0148,95.8911
2013-01-30,91.95133,61.66671,78.34132,127.5134,95.72711
2013-01-31,92.02939,61.5287,78.3506,127.1991,96.19447
2013-02-01,91.7168,62.2556,78.34196,128.5076,94.94558
2013-02-04,92.24661,61.16985,78.36053,127.0631,96.16177
2013-02-05,91.91657,62.07157,78.36053,128.3461,95.30715
2013-02-06,92.1945,61.86914,78.3791,128.4396,96.08782
2013-02-07,92.23792,61.92435,78.3791,128.2697,95.87416
2013-02-08,92.30741,62.55923,78.38837,128.9834,96.24396
2013-02-11,92.21187,62.57764,78.36053,128.9579,96.16999
2013-02-12,92.11633,62.32,78.34196,129.1703,95.93169
2013-02-13,91.79498,62.54083,78.33269,129.2808,95.15102
2013-02-14,92.18581,62.52243,78.34196,129.3997,96.01385
2013-02-15,92.09896,62.33841,78.35125,129.2468,95.73447
2013-02-19,91.95132,62.78926,78.34196,130.2155,95.25784
2013-02-20,92.15107,61.82314,78.34196,128.5925,95.54546
2013-02-21,92.33347,61.16065,78.36981,127.8108,96.10425
2013-02-22,92.44638,61.77713,78.36981,129.0599,96.16999
2013-02-25,93.15857,61.01342,78.38837,126.6043,98.06003
2013-02-26,92.98486,61.24345,78.40694,127.471,97.49302
2013-02-27,92.94144,61.86914,78.40694,129.0769,97.20541
2013-02-28,93.07172,61.74032,78.39766,128.822,97.38619
2013-03-01,93.30363,61.99796,78.41474,129.2468,97.91646
2013-03-04,93.08624,62.27399,78.40546,129.9351,97.39764
2013-03-05,92.99059,63.19412,78.39617,131.0991,97.11765
2013-03-06,92.69494,63.0377,78.38689,131.2776,96.23648
2013-03-07,92.33842,63.20332,78.36832,131.5155,95.49531
2013-03-08,91.86886,63.27693,78.3776,132.0763,94.49886
2013-03-11,91.91233,63.46096,78.36832,132.5776,94.58944
2013-03-12,92.16451,63.23093,78.38689,132.2802,95.27296
2013-03-13,92.08625,63.14811,78.36832,132.4756,95.17414
2013-03-14,92.11234,63.35974,78.36832,133.1724,94.88591
2013-03-15,92.43407,63.18387,78.39617,132.9963,95.33061
2013-03-18,92.73842,63.04553,78.41474,132.2623,96.05531
2013-03-19,93.02538,62.92564,78.40546,131.9551,96.70589
2013-03-20,92.66885,63.36832,78.39617,132.8768,95.62708
2013-03-21,92.91232,62.64896,78.40546,131.7417,96.54942
2013-03-22,92.94711,63.25764,78.38689,132.8,96.62354
2013-03-25,93.01668,63.02708,78.38689,132.2453,96.53294
2013-03-26,93.11233,63.36832,78.39617,133.3036,96.64824
2013-03-27,93.51232,63.45132,78.41474,133.3036,97.47176
2013-03-28,93.33841,63.60811,78.42403,133.7132,96.97765
2013-04-01,93.58622,63.17464,78.43146,133.1841,97.70812
2013-04-02,93.40336,63.67266,78.43146,133.8413,97.31198
2013-04-03,93.7952,63.09164,78.42216,132.4842,98.18681
2013-04-04,94.16961,63.11009,78.45003,133.0219,99.35874
2013-04-05,94.46565,62.5844,78.45003,132.4245,101.3642
2013-04-08,94.1609,62.91642,78.43146,133.3206,100.5884
2013-04-09,94.19573,63.34065,78.43146,133.7815,100.3409
2013-04-10,93.8039,64.56725,78.43146,135.4202,98.96259
2013-04-11,93.90839,64.54881,78.43146,135.864,99.15241
2013-04-12,94.43082,64.5027,78.44074,135.5311,100.6297
2013-04-15,94.63981,63.22998,78.45003,132.3904,101.5045
2013-04-16,94.36987,64.06924,78.45003,134.3448,100.671
2013-04-17,94.54402,62.81496,78.45003,132.3818,101.3395
2013-04-18,94.59627,61.94804,78.45003,131.554,101.5871
2013-04-19,94.54402,62.79652,78.45003,132.6976,101.3725
2013-04-22,94.59627,63.4421,78.45931,133.2865,101.4468
2013-04-23,94.53532,64.05079,78.45003,134.6606,101.0919
